#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0045321	Leukocyte activation	12	574	0.86	4.00e-05	9606.ENSP00000233154,9606.ENSP00000246006,9606.ENSP00000249647,9606.ENSP00000263851,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000303507,9606.ENSP00000339477,9606.ENSP00000370373,9606.ENSP00000495951,9606.ENSP00000496959	NCK2,CD93,SNAP23,IL7,KIT,STAT5B,FADD,BCR,ICOSLG,FKBP1B,KITLG,ITGAM
GO:0048856	Anatomical structure development	34	5117	0.36	4.00e-05	9606.ENSP00000188790,9606.ENSP00000233154,9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000264914,9606.ENSP00000265071,9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000280362,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000300026,9606.ENSP00000301838,9606.ENSP00000302111,9606.ENSP00000303208,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000316338,9606.ENSP00000317272,9606.ENSP00000327290,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000389377,9606.ENSP00000397297,9606.ENSP00000403644,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000433112,9606.ENSP00000469413,9606.ENSP00000471477,9606.ENSP00000495951,9606.ENSP00000496959	FAP,NCK2,AXIN1,IL7,ARSB,CDH6,HYAL1,NTRK2,PTS,THY1,KIT,STAT5B,PPIB,FADD,MGMT,PCSK9,BCR,DAB2,BAIAP2,MET,ITGA11,SH2B3,CRKL,NFATC1,NTF3,DDC,TGFA,ROBO1,PDGFC,DKK3,PAK4,FGF21,KITLG,ITGAM
GO:0071310	Cellular response to organic substance	21	2019	0.56	4.17e-05	9606.ENSP00000263851,9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000302111,9606.ENSP00000303208,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000316338,9606.ENSP00000339477,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000370373,9606.ENSP00000397297,9606.ENSP00000403644,9606.ENSP00000422464,9606.ENSP00000426632,9606.ENSP00000462468,9606.ENSP00000469413,9606.ENSP00000471477	IL7,HYAL1,NTRK2,KIT,STAT5B,MGMT,PCSK9,BCR,DAB2,BAIAP2,ICOSLG,SH2B3,CRKL,FKBP1B,NTF3,DDC,PDGFC,ERBIN,YES1,PAK4,FGF21
GO:0010646	Regulation of cell communication	27	3355	0.44	5.06e-05	9606.ENSP00000233154,9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000277120,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000301838,9606.ENSP00000303208,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000316338,9606.ENSP00000317272,9606.ENSP00000331201,9606.ENSP00000339186,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000370373,9606.ENSP00000389377,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000426632,9606.ENSP00000433112,9606.ENSP00000469413,9606.ENSP00000471477,9606.ENSP00000495951	NCK2,AXIN1,IL7,NTRK2,THY1,KIT,FADD,PCSK9,BCR,DAB2,BAIAP2,MET,HGS,GRAP2,SH2B3,CRKL,FKBP1B,NFATC1,NTF3,TGFA,ROBO1,PDGFC,ERBIN,DKK3,PAK4,FGF21,KITLG
GO:0042127	Regulation of cell population proliferation	19	1669	0.59	5.06e-05	9606.ENSP00000188790,9606.ENSP00000233154,9606.ENSP00000263851,9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000313391,9606.ENSP00000331201,9606.ENSP00000339477,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000471477,9606.ENSP00000495951	FAP,NCK2,IL7,HYAL1,NTRK2,KIT,STAT5B,FADD,DAB2,HGS,ICOSLG,SH2B3,CRKL,NTF3,TGFA,ROBO1,PDGFC,FGF21,KITLG
GO:0023051	Regulation of signaling	27	3367	0.44	5.18e-05	9606.ENSP00000233154,9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000277120,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000301838,9606.ENSP00000303208,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000316338,9606.ENSP00000317272,9606.ENSP00000331201,9606.ENSP00000339186,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000370373,9606.ENSP00000389377,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000426632,9606.ENSP00000433112,9606.ENSP00000469413,9606.ENSP00000471477,9606.ENSP00000495951	NCK2,AXIN1,IL7,NTRK2,THY1,KIT,FADD,PCSK9,BCR,DAB2,BAIAP2,MET,HGS,GRAP2,SH2B3,CRKL,FKBP1B,NFATC1,NTF3,TGFA,ROBO1,PDGFC,ERBIN,DKK3,PAK4,FGF21,KITLG
GO:0045785	Positive regulation of cell adhesion	11	485	0.89	5.56e-05	9606.ENSP00000233154,9606.ENSP00000263851,9606.ENSP00000266031,9606.ENSP00000284240,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000313391,9606.ENSP00000339477,9606.ENSP00000346300,9606.ENSP00000462468,9606.ENSP00000495951	NCK2,IL7,HYAL1,THY1,STAT5B,FADD,DAB2,ICOSLG,CRKL,YES1,KITLG
GO:0043085	Positive regulation of catalytic activity	16	1191	0.67	6.81e-05	9606.ENSP00000262320,9606.ENSP00000264072,9606.ENSP00000277120,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000301838,9606.ENSP00000303507,9606.ENSP00000317272,9606.ENSP00000337675,9606.ENSP00000346300,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000495951,9606.ENSP00000496959	AXIN1,FCER2,NTRK2,THY1,KIT,FADD,BCR,MET,EBAG9,CRKL,NTF3,TGFA,ROBO1,PDGFC,KITLG,ITGAM
GO:1902531	Regulation of intracellular signal transduction	19	1726	0.58	7.54e-05	9606.ENSP00000233154,9606.ENSP00000262320,9606.ENSP00000277120,9606.ENSP00000288135,9606.ENSP00000301838,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000339186,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000426632,9606.ENSP00000469413,9606.ENSP00000471477,9606.ENSP00000495951	NCK2,AXIN1,NTRK2,KIT,FADD,BCR,DAB2,MET,GRAP2,SH2B3,CRKL,NTF3,TGFA,ROBO1,PDGFC,ERBIN,PAK4,FGF21,KITLG
GO:0002376	Immune system process	21	2121	0.53	7.85e-05	9606.ENSP00000233154,9606.ENSP00000243924,9606.ENSP00000246006,9606.ENSP00000249647,9606.ENSP00000263851,9606.ENSP00000265598,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000300026,9606.ENSP00000301838,9606.ENSP00000303507,9606.ENSP00000339477,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000361761,9606.ENSP00000370373,9606.ENSP00000431775,9606.ENSP00000462468,9606.ENSP00000495951,9606.ENSP00000496959	NCK2,PI3,CD93,SNAP23,IL7,LAMP3,THY1,KIT,STAT5B,PPIB,FADD,BCR,ICOSLG,SH2B3,CRKL,WFDC2,FKBP1B,IL32,YES1,KITLG,ITGAM
GO:0031399	Regulation of protein modification process	18	1560	0.6	8.25e-05	9606.ENSP00000233154,9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000277120,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000313391,9606.ENSP00000331201,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000370373,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000462468,9606.ENSP00000471477,9606.ENSP00000495951	NCK2,AXIN1,IL7,NTRK2,THY1,KIT,DAB2,HGS,SH2B3,CRKL,FKBP1B,NTF3,TGFA,ROBO1,PDGFC,YES1,FGF21,KITLG
GO:0048518	Positive regulation of biological process	37	6207	0.31	8.25e-05	9606.ENSP00000188790,9606.ENSP00000233154,9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000264072,9606.ENSP00000264914,9606.ENSP00000265598,9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000300026,9606.ENSP00000301838,9606.ENSP00000302111,9606.ENSP00000303208,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000316338,9606.ENSP00000317272,9606.ENSP00000331201,9606.ENSP00000337675,9606.ENSP00000339477,9606.ENSP00000346300,9606.ENSP00000370373,9606.ENSP00000389377,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000426632,9606.ENSP00000431775,9606.ENSP00000462468,9606.ENSP00000469413,9606.ENSP00000471477,9606.ENSP00000495951,9606.ENSP00000496959	FAP,NCK2,AXIN1,IL7,FCER2,ARSB,LAMP3,HYAL1,NTRK2,THY1,KIT,STAT5B,PPIB,FADD,MGMT,PCSK9,BCR,DAB2,BAIAP2,MET,HGS,EBAG9,ICOSLG,CRKL,FKBP1B,NFATC1,NTF3,TGFA,ROBO1,PDGFC,ERBIN,IL32,YES1,PAK4,FGF21,KITLG,ITGAM
GO:0043069	Negative regulation of programmed cell death	14	911	0.73	8.49e-05	9606.ENSP00000263851,9606.ENSP00000265598,9606.ENSP00000277120,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000302111,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000469413,9606.ENSP00000471477,9606.ENSP00000495951	IL7,LAMP3,NTRK2,KIT,STAT5B,FADD,MGMT,DAB2,MET,NTF3,TGFA,PAK4,FGF21,KITLG
GO:0030334	Regulation of cell migration	14	927	0.72	9.76e-05	9606.ENSP00000264914,9606.ENSP00000266031,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000301838,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000346300,9606.ENSP00000397297,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000471477,9606.ENSP00000495951	ARSB,HYAL1,THY1,KIT,FADD,BCR,DAB2,MET,CRKL,NTF3,ROBO1,PDGFC,FGF21,KITLG
GO:0042221	Response to chemical	29	4010	0.4	9.76e-05	9606.ENSP00000263851,9606.ENSP00000264914,9606.ENSP00000265598,9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000297785,9606.ENSP00000300026,9606.ENSP00000301838,9606.ENSP00000302111,9606.ENSP00000303208,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000316338,9606.ENSP00000317272,9606.ENSP00000339477,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000370373,9606.ENSP00000397297,9606.ENSP00000403644,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000426632,9606.ENSP00000462468,9606.ENSP00000469413,9606.ENSP00000471477	IL7,ARSB,LAMP3,HYAL1,NTRK2,KIT,STAT5B,ALDH1A1,PPIB,FADD,MGMT,PCSK9,BCR,DAB2,BAIAP2,MET,ICOSLG,SH2B3,CRKL,FKBP1B,NTF3,DDC,TGFA,ROBO1,PDGFC,ERBIN,YES1,PAK4,FGF21
GO:0044093	Positive regulation of molecular function	18	1587	0.59	9.76e-05	9606.ENSP00000262320,9606.ENSP00000264072,9606.ENSP00000277120,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000301838,9606.ENSP00000303507,9606.ENSP00000317272,9606.ENSP00000337675,9606.ENSP00000346300,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000431775,9606.ENSP00000471477,9606.ENSP00000495951,9606.ENSP00000496959	AXIN1,FCER2,NTRK2,THY1,KIT,FADD,BCR,MET,EBAG9,CRKL,NTF3,TGFA,ROBO1,PDGFC,IL32,FGF21,KITLG,ITGAM
GO:0070887	Cellular response to chemical stimulus	23	2609	0.48	0.00011	9606.ENSP00000263851,9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000297785,9606.ENSP00000300026,9606.ENSP00000302111,9606.ENSP00000303208,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000316338,9606.ENSP00000339477,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000370373,9606.ENSP00000397297,9606.ENSP00000403644,9606.ENSP00000422464,9606.ENSP00000426632,9606.ENSP00000462468,9606.ENSP00000469413,9606.ENSP00000471477	IL7,HYAL1,NTRK2,KIT,STAT5B,ALDH1A1,PPIB,MGMT,PCSK9,BCR,DAB2,BAIAP2,ICOSLG,SH2B3,CRKL,FKBP1B,NTF3,DDC,PDGFC,ERBIN,YES1,PAK4,FGF21
GO:0008284	Positive regulation of cell population proliferation	14	945	0.71	0.00012	9606.ENSP00000233154,9606.ENSP00000263851,9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000339477,9606.ENSP00000346300,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000422464,9606.ENSP00000471477,9606.ENSP00000495951	NCK2,IL7,HYAL1,NTRK2,KIT,STAT5B,FADD,ICOSLG,CRKL,NTF3,TGFA,PDGFC,FGF21,KITLG
GO:0045859	Regulation of protein kinase activity	12	663	0.8	0.00012	9606.ENSP00000233154,9606.ENSP00000262320,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000313391,9606.ENSP00000331201,9606.ENSP00000345492,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000495951	NCK2,AXIN1,THY1,KIT,DAB2,HGS,SH2B3,NTF3,TGFA,ROBO1,PDGFC,KITLG
GO:0042327	Positive regulation of phosphorylation	13	826	0.74	0.00016	9606.ENSP00000262320,9606.ENSP00000277120,9606.ENSP00000288135,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000346300,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000462468,9606.ENSP00000471477,9606.ENSP00000495951	AXIN1,NTRK2,KIT,DAB2,MET,CRKL,NTF3,TGFA,ROBO1,PDGFC,YES1,FGF21,KITLG
GO:0070665	Positive regulation of leukocyte proliferation	7	167	1.16	0.00018	9606.ENSP00000233154,9606.ENSP00000263851,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000339477,9606.ENSP00000495951	NCK2,IL7,KIT,STAT5B,FADD,ICOSLG,KITLG
GO:0019222	Regulation of metabolic process	38	6784	0.29	0.00019	9606.ENSP00000188790,9606.ENSP00000233154,9606.ENSP00000243924,9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000264072,9606.ENSP00000265598,9606.ENSP00000277120,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000297785,9606.ENSP00000301838,9606.ENSP00000302111,9606.ENSP00000303208,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000331201,9606.ENSP00000337675,9606.ENSP00000339477,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000361761,9606.ENSP00000370115,9606.ENSP00000370373,9606.ENSP00000389377,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000426632,9606.ENSP00000431775,9606.ENSP00000433112,9606.ENSP00000462468,9606.ENSP00000471477,9606.ENSP00000495951,9606.ENSP00000496959	FAP,NCK2,PI3,AXIN1,IL7,FCER2,LAMP3,NTRK2,THY1,KIT,STAT5B,ALDH1A1,FADD,MGMT,PCSK9,BCR,DAB2,MET,HGS,EBAG9,ICOSLG,SH2B3,CRKL,WFDC2,SERPINB1,FKBP1B,NFATC1,NTF3,TGFA,ROBO1,PDGFC,ERBIN,IL32,DKK3,YES1,FGF21,KITLG,ITGAM
GO:0050870	Positive regulation of T cell activation	8	251	1.04	0.00019	9606.ENSP00000233154,9606.ENSP00000263851,9606.ENSP00000284240,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000339477,9606.ENSP00000462468,9606.ENSP00000495951	NCK2,IL7,THY1,STAT5B,FADD,ICOSLG,YES1,KITLG
GO:1902533	Positive regulation of intracellular signal transduction	14	997	0.69	0.00019	9606.ENSP00000233154,9606.ENSP00000262320,9606.ENSP00000277120,9606.ENSP00000288135,9606.ENSP00000301838,9606.ENSP00000317272,9606.ENSP00000346300,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000426632,9606.ENSP00000471477,9606.ENSP00000495951	NCK2,AXIN1,NTRK2,KIT,FADD,MET,CRKL,NTF3,TGFA,ROBO1,PDGFC,ERBIN,FGF21,KITLG
GO:0007275	Multicellular organism development	29	4209	0.38	0.00022	9606.ENSP00000188790,9606.ENSP00000233154,9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000264914,9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000280362,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000300026,9606.ENSP00000301838,9606.ENSP00000303208,9606.ENSP00000303507,9606.ENSP00000316338,9606.ENSP00000317272,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000389377,9606.ENSP00000397297,9606.ENSP00000403644,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000433112,9606.ENSP00000469413,9606.ENSP00000495951,9606.ENSP00000496959	FAP,NCK2,AXIN1,IL7,ARSB,HYAL1,NTRK2,PTS,THY1,KIT,STAT5B,PPIB,FADD,PCSK9,BCR,BAIAP2,MET,SH2B3,CRKL,NFATC1,NTF3,DDC,TGFA,ROBO1,PDGFC,DKK3,PAK4,KITLG,ITGAM
GO:0048523	Negative regulation of cellular process	31	4736	0.35	0.00022	9606.ENSP00000188790,9606.ENSP00000233154,9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000265598,9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000302111,9606.ENSP00000303208,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000331201,9606.ENSP00000339477,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000370373,9606.ENSP00000389377,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000426632,9606.ENSP00000433112,9606.ENSP00000469413,9606.ENSP00000471477,9606.ENSP00000495951,9606.ENSP00000496959	FAP,NCK2,AXIN1,IL7,LAMP3,HYAL1,NTRK2,THY1,KIT,STAT5B,FADD,MGMT,PCSK9,BCR,DAB2,MET,HGS,ICOSLG,SH2B3,CRKL,FKBP1B,NFATC1,NTF3,TGFA,ROBO1,ERBIN,DKK3,PAK4,FGF21,KITLG,ITGAM
GO:0009967	Positive regulation of signal transduction	17	1525	0.59	0.00023	9606.ENSP00000233154,9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000277120,9606.ENSP00000288135,9606.ENSP00000301838,9606.ENSP00000313391,9606.ENSP00000316338,9606.ENSP00000317272,9606.ENSP00000346300,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000426632,9606.ENSP00000471477,9606.ENSP00000495951	NCK2,AXIN1,IL7,NTRK2,KIT,FADD,DAB2,BAIAP2,MET,CRKL,NTF3,TGFA,ROBO1,PDGFC,ERBIN,FGF21,KITLG
GO:0071363	Cellular response to growth factor stimulus	10	473	0.86	0.00025	9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000293328,9606.ENSP00000313391,9606.ENSP00000316338,9606.ENSP00000346300,9606.ENSP00000397297,9606.ENSP00000403644,9606.ENSP00000462468,9606.ENSP00000471477	HYAL1,NTRK2,STAT5B,DAB2,BAIAP2,CRKL,NTF3,DDC,YES1,FGF21
GO:0043410	Positive regulation of MAPK cascade	10	481	0.86	0.00028	9606.ENSP00000262320,9606.ENSP00000277120,9606.ENSP00000288135,9606.ENSP00000346300,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000471477,9606.ENSP00000495951	AXIN1,NTRK2,KIT,CRKL,NTF3,TGFA,ROBO1,PDGFC,FGF21,KITLG
GO:0001934	Positive regulation of protein phosphorylation	12	747	0.74	0.00031	9606.ENSP00000262320,9606.ENSP00000277120,9606.ENSP00000288135,9606.ENSP00000313391,9606.ENSP00000346300,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000462468,9606.ENSP00000471477,9606.ENSP00000495951	AXIN1,NTRK2,KIT,DAB2,CRKL,NTF3,TGFA,ROBO1,PDGFC,YES1,FGF21,KITLG
GO:0051130	Positive regulation of cellular component organization	14	1049	0.66	0.00031	9606.ENSP00000233154,9606.ENSP00000264914,9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000303208,9606.ENSP00000313391,9606.ENSP00000316338,9606.ENSP00000317272,9606.ENSP00000370373,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321	NCK2,ARSB,HYAL1,NTRK2,THY1,KIT,PCSK9,DAB2,BAIAP2,MET,FKBP1B,NTF3,TGFA,ROBO1
GO:0002696	Positive regulation of leukocyte activation	9	384	0.91	0.00037	9606.ENSP00000233154,9606.ENSP00000263851,9606.ENSP00000284240,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000339477,9606.ENSP00000462468,9606.ENSP00000495951,9606.ENSP00000496959	NCK2,IL7,THY1,STAT5B,FADD,ICOSLG,YES1,KITLG,ITGAM
GO:0012501	Programmed cell death	14	1084	0.65	0.00041	9606.ENSP00000188790,9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000303208,9606.ENSP00000313391,9606.ENSP00000337675,9606.ENSP00000346300,9606.ENSP00000469413,9606.ENSP00000471477,9606.ENSP00000495951,9606.ENSP00000496959	FAP,AXIN1,IL7,KIT,STAT5B,FADD,PCSK9,DAB2,EBAG9,CRKL,PAK4,FGF21,KITLG,ITGAM
GO:0030155	Regulation of cell adhesion	12	784	0.72	0.00045	9606.ENSP00000233154,9606.ENSP00000263851,9606.ENSP00000266031,9606.ENSP00000284240,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000313391,9606.ENSP00000339477,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000462468,9606.ENSP00000495951	NCK2,IL7,HYAL1,THY1,STAT5B,FADD,DAB2,ICOSLG,SH2B3,CRKL,YES1,KITLG
GO:0048731	System development	27	3867	0.38	0.00045	9606.ENSP00000188790,9606.ENSP00000233154,9606.ENSP00000263851,9606.ENSP00000264914,9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000280362,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000300026,9606.ENSP00000301838,9606.ENSP00000303208,9606.ENSP00000303507,9606.ENSP00000316338,9606.ENSP00000317272,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000389377,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000433112,9606.ENSP00000469413,9606.ENSP00000495951,9606.ENSP00000496959	FAP,NCK2,IL7,ARSB,HYAL1,NTRK2,PTS,THY1,KIT,STAT5B,PPIB,FADD,PCSK9,BCR,BAIAP2,MET,SH2B3,CRKL,NFATC1,NTF3,TGFA,ROBO1,PDGFC,DKK3,PAK4,KITLG,ITGAM
GO:0042110	T cell activation	8	298	0.97	0.00050	9606.ENSP00000233154,9606.ENSP00000263851,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000339477,9606.ENSP00000370373,9606.ENSP00000495951	NCK2,IL7,KIT,STAT5B,FADD,ICOSLG,FKBP1B,KITLG
GO:0042981	Regulation of apoptotic process	16	1462	0.58	0.00052	9606.ENSP00000188790,9606.ENSP00000233154,9606.ENSP00000263851,9606.ENSP00000265598,9606.ENSP00000277120,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000302111,9606.ENSP00000303208,9606.ENSP00000313391,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000469413,9606.ENSP00000471477,9606.ENSP00000495951,9606.ENSP00000496959	FAP,NCK2,IL7,LAMP3,NTRK2,STAT5B,FADD,MGMT,PCSK9,DAB2,NTF3,TGFA,PAK4,FGF21,KITLG,ITGAM
GO:0050865	Regulation of cell activation	11	658	0.76	0.00052	9606.ENSP00000233154,9606.ENSP00000263851,9606.ENSP00000284240,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000303507,9606.ENSP00000339477,9606.ENSP00000345492,9606.ENSP00000462468,9606.ENSP00000495951,9606.ENSP00000496959	NCK2,IL7,THY1,STAT5B,FADD,BCR,ICOSLG,SH2B3,YES1,KITLG,ITGAM
GO:0097531	Mast cell migration	3	7	2.17	0.00052	9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000495951	KIT,STAT5B,KITLG
GO:0030335	Positive regulation of cell migration	10	529	0.82	0.00053	9606.ENSP00000266031,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000301838,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000346300,9606.ENSP00000397297,9606.ENSP00000422464,9606.ENSP00000495951	HYAL1,THY1,KIT,FADD,DAB2,MET,CRKL,NTF3,PDGFC,KITLG
